Área;ID_Curso;nombre;URL;Nivel;Precio;Suscriptores;Vistas
desarrollador web;1056848;Joomla para principiantes: aprenda a crear un sitio web con CMS;https://www.udemia.cl/joomla-for-beginners-build-a-website-with-joomla-cms/;Nivel principiante; 95.000 ;35; 583 
desarrollador web;990532;Advance Unix: Procesamiento de archivos: AWK | DEE | GREP | CORTE | EMPUJE;https://www.udemia.cl/advance-unix-commands/;Nivel principiante; 75.000 ;84; 578 
desarrollador web;1035940;Diseño profesional de API RESTful con Python Flask;https://www.udemia.cl/restful-api-flask-course/;Todos los niveles; 120.000 ;36; 578 
desarrollador web;1007766;Cómo crear botones de pago de Paypal y tarjeta de crédito;https://www.udemia.cl/how-to-create-paypal-and-credit-card-payment-buttons/;Nivel principiante; 65.000 ;8; 578 
desarrollador web;846412;Aprendiendo Drupal 8;https://www.udemia.cl/aprendizaje-drupal-8/;Nivel principiante; 50.000 ;101; 577 
desarrollador web;1009166;Aprendiendo PHP construyendo un sitio web;https://www.udemia.cl/lerning-php-by-building-website/;Todos los niveles; 185.000 ;34; 567 
desarrollador web;929016;HTML y HTML5 para principiantes 2016;https://www.udemia.cl/html-and-html5-for-beginners-2016/;Nivel principiante; 200.000 ;32; 563 
desarrollador web;1055322;Aprenda Laravel PHP Framework Construyendo Multiusuario SEO Blog APLICACIÓN;https://www.udemia.cl/learn-laravel-php-framework-building-multi-user-seo-blog-app/;Todos los niveles; 100.000 ;133; 557 
desarrollador web;455680;Cree un sitio de membresía con lista de miembros y Wordpress;https://www.udemia.cl/create-a-membership-site-with-wishlist-member/;Nivel principiante; 95.000 ;28; 557 
desarrollador web;679992;Creación de mejores API con GraphQL;https://www.udemia.cl/construyendo-mejor-apis-con-graphql/;Nivel principiante; 50.000 ;16; 555 
desarrollador web;899534;Aprende Redis desde cero;https://www.udemia.cl/learn-redis-from-scratch/;Todos los niveles; 40.000 ;31; 553 
desarrollador web;1052518;Domina el arte del diseño web con HTML y CSS;https://www.udemia.cl/html-css-beginners/;Nivel principiante; 145.000 ;59; 550 
desarrollador web;1035923;Proyecto ASP.NET MVC 5 - CMS y carrito de compras con Paypal;https://www.udemia.cl/aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal/;Todos los niveles; 30.000 ;70; 550 
desarrollador web;592594;Programación 3D con WebGL y Babylon.js para principiantes;https://www.udemia.cl/webgl-tutorial/;Nivel principiante; 200.000 ;18; 549 
desarrollador web;986742;Aprenda OAuth 2.0: teoría y práctica;https://www.udemia.cl/learn-oauth-20-theory-and-hands-on/;Nivel principiante; 145.000 ;21; 546 
desarrollador web;1176460;Cree la aplicación de chat Ajax con PHP y Mysql;https://www.udemia.cl/create-ajax-chat-app-with-php-mysql/;Nivel principiante; 45.000 ;19; 540 
desarrollador web;667744;Convierta sitios web HTML en PHP: aprenda haciendo en 40 minutos;https://www.udemia.cl/convert-static-websites-from-html-to-php-for-web-designers/;Nivel principiante; 50.000 ;15; 540 
desarrollador web;1072248;El curso de desarrollo web todo en uno;https://www.udemia.cl/el-curso-de-desarrollo-web-todo-en-uno/;Nivel principiante; 85.000 ;113; 538 
desarrollador web;924216;Django para principiantes;https://www.udemia.cl/django-para-principiantes/;Nivel principiante; 175.000 ;51; 534 
desarrollador web;421018;Aprendizaje de JavaScript orientado a objetos;https://www.udemia.cl/aprendizaje-orientado-a-objetos-javascript/;Todos los niveles; 75.000 ;23; 533 
desarrollador web;344224;Seguridad de Java Spring;https://www.udemia.cl/how-to-use-spring-security-to-secure-your-java-applications/;Todos los niveles; 40.000 ;11; 527 
desarrollador web;928040;Aprenda Spring Framework de forma práctica - Recetas prácticas;https://www.udemia.cl/learn-spring-framework-practically-hands-on-recipies/;Nivel principiante; 145.000 ;48; 522 
desarrollador web;635248;Aprende y Construye usando Polymer;https://www.udemia.cl/aprender-y-construir-utilizando-polimero/;Nivel Experto; 40.000 ;48; 513 
desarrollador web;1022682;PHP Laravel 5: Creación de una aplicación CRUD;https://www.udemia.cl/laravel-5creating-a-crud-application/;Nivel Experto; 45.000 ;7; 511 
desarrollador web;964732;Desarrollo web moderno con SASS, Gulp, NPM y flujos de trabajo web;https://www.udemia.cl/desarrollo-web-moderno-con-sass-gulp-npm-web-workflows/;Nivel intermedio; 95.000 ;59; 502 
desarrollador web;330900;Aprenda Grunt con ejemplos: automatice su flujo de trabajo front-end;https://www.udemia.cl/learn-grunt-automatice-your-front-end-workflow/;Nivel principiante; 20.000 ;17; 496 
desarrollador web;693726;Mastering Meteor: JavaScript reactivo de pila completa;https://www.udemia.cl/mastering-meteor-reactive-full-stack-javascript/;Todos los niveles; 95.000 ;37; 494 
desarrollador web;923146;Especialista en CSS: Capacitación integral en CSS;https://www.udemia.cl/css-specialist-comprehensive-css-training/;Todos los niveles; 100.000 ;52; 487 
desarrollador web;1111844;Cree una aplicación de una sola página con jQuery y AJAX;https://www.udemia.cl/jquery-ajax/;Todos los niveles; 60.000 ;27; 486 
desarrollador web;461176;Cree una página única avanzada con Bootstrap y WordPress;https://www.udemia.cl/diseño-de-una-página-única-con-bootstrap-css-html5-js-parallax/;Todos los niveles; 95.000 ;77; 481 
desarrollador web;934570;Copia de seguridad y restauración de WordPress;https://www.udemia.cl/wordpress-backup-restore/;Nivel principiante; 95.000 ;18; 478 
desarrollador web;1012096;Conviértase en un desarrollador web de pila completa en 14 días;https://www.udemia.cl/become-a-full-stack-web-developer-in-14-days/;Todos los niveles; 195.000 ;126; 467 
desarrollador web;1182108;Symfony 3: crea una aplicación PHP con Symfony;https://www.udemia.cl/learn-symfony/;Todos los niveles; 20.000 ;25; 466 
desarrollador web;601260;Dominar el desarrollo de la interfaz de usuario de AngularJS;https://www.udemia.cl/masterización-angularjs-ui-desarrollo/;Todos los niveles; 95.000 ;22; 464 
desarrollador web;402508;Desarrollo de sitios web sin código con Adobe Muse;https://www.udemia.cl/codeless-website-desarrollo-con-adobe-muse/;Todos los niveles; 50.000 ;46; 461 
desarrollador web;525818;JavaScript de alto rendimiento;https://www.udemia.cl/javascript-alto-rendimiento/;Nivel principiante; 95.000 ;40; 458 
desarrollador web;990284;Advance Unix: Procesamiento de archivos: AWK | GREP | EMPUJE;https://www.udemia.cl/advance-unix-file-processing/;Todos los niveles; 20.000 ;12; 458 
desarrollador web;821788;Fundamentos de Angular 2 para desarrolladores web;https://www.udemia.cl/angular-2-fundamentals-for-web-developers/;Nivel principiante; 40.000 ;41; 450 
desarrollador web;709324;Aprende Desarrollo Web Creando una Red Social;https://www.udemia.cl/meteor-tutorial/;Nivel principiante; 200.000 ;80; 442 
desarrollador web;667122;Cree un programa de descarga de archivos con Visual Studio 2015 y C#;https://www.udemia.cl/csharpyahoostockdownloader/;Todos los niveles; 20.000 ;22; 436 
desarrollador web;851560;Aprenda a crear aplicaciones usando Play Framework;https://www.udemia.cl/learn-to-build-apps-using-play-framework/;Todos los niveles; 40.000 ;23; 434 
desarrollador web;1140232;Devtools 2017: De principiante a experto con herramientas para desarrolladores de Chrome;https://www.udemia.cl/master-google-chrome-desarrollador-herramientas/;Nivel intermedio; 125.000 ;39; 430 
desarrollador web;1115126;XML XSLT - Curso intensivo para principiantes;https://www.udemia.cl/xml-xslt-crash-course-para-principiantes/;Todos los niveles; 45.000 ;9; 426 
desarrollador web;1115132;XML XQuery - Curso intensivo para principiantes;https://www.udemia.cl/xml-xquery-crash-course-para-principiantes/;Todos los niveles; 45.000 ;10; 426 
desarrollador web;963378;JavaScript para principiantes absolutos: nivel dos;https://www.udemia.cl/javascript-for-absolute-beginners-level-two/;Todos los niveles; 30.000 ;9; 424 
desarrollador web;591116;Master Typescript: Aprende Typescript desde cero;https://www.udemia.cl/master-typescript/;Todos los niveles; 95.000 ;60; 424 
desarrollador web;835346;jQuery UI Ultimate:Diseñe increíbles interfaces usando jQuery UI;https://www.udemia.cl/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/;Nivel principiante; 145.000 ;69; 422 
desarrollador web;1205894;Cree una aplicación MEAN con el ejemplo - Curso Full Stack;https://www.udemia.cl/full-stack-course-mean-app/;Todos los niveles; 50.000 ;33; 421 
desarrollador web;994634;Dominar ASP.NET MVC 5 desde cero usando C#;https://www.udemia.cl/masteringaspnetmvc5/;Nivel intermedio; 50.000 ;109; 417 
desarrollador web;676554;Domine WCF 4.0 desde cero usando C#;https://www.udemia.cl/masterwcf/;Nivel principiante; 50.000 ;53; 415 
desarrollador web;1112604;Especialista en JavaScript;https://www.udemia.cl/javascript-specialist/;Todos los niveles; 200.000 ;80; 408 
desarrollador web;877036;Sara aprende a codificar. Hacer una aplicación desde cero;https://www.udemia.cl/sara-learns-to-code-making-an-app-from-scratch/;Todos los niveles; 60.000 ;35; 402 
desarrollador web;772224;Caja flexible CSS profesional;https://www.udemia.cl/css-flexbox/;Nivel principiante; 35.000 ;21; 396 
desarrollador web;1115128;XML DOM - Curso intensivo para principiantes;https://www.udemia.cl/xml-dom-crash-course-para-principiantes/;Nivel principiante; 45.000 ;8; 396 
desarrollador web;655298;Aprenda la arquitectura Flux de Facebook para aplicaciones web;https://www.udemia.cl/learn-facebook-flux-architecture-for-web-applications/;Nivel principiante; 40.000 ;36; 395 
desarrollador web;1038786;JavaScript de principiante a avanzado;https://www.udemia.cl/javascript-desde-principiante-a-avanzado/;Todos los niveles; 195.000 ;57; 395 
desarrollador web;755932;Presentamos Ionic 2;https://www.udemia.cl/introducing-ionic-2/;Nivel intermedio; 50.000 ;22; 394 
desarrollador web;1036028;Cree un clon de Wordpress CMS con Laravel 5;https://www.udemia.cl/build-blog-cms-with-laravel-5/;Todos los niveles; 150.000 ;63; 392 
desarrollador web;1183094;ASP.NET Core MVC, rápido y práctico;https://www.udemia.cl/aspnet-core-mvc-quick-and-practical/;Todos los niveles; 20.000 ;30; 387 
desarrollador web;642940;Cree un descargador de YouTube con C# y GitHub;https://www.udemia.cl/youtubedownloader/;Nivel intermedio; 20.000 ;32; 385 
desarrollador web;865438;jQuery UI en acción: crea 5 proyectos de jQuery UI;https://www.udemia.cl/jquery-ui-practical-build-jquery-ui-projects/;Nivel principiante; 150.000 ;140; 382 
desarrollador web;1085064;¡Hagamos JavaScript! codificar una calculadora;https://www.udemia.cl/lets-javascript-beginners-coding-projects/;Nivel principiante; 35.000 ;30; 380 
desarrollador web;770526;Envío de correo electrónico con PHP: de básico a avanzado;https://www.udemia.cl/php-email/;Nivel principiante; 40.000 ;45; 379 
desarrollador web;1030774;Domina todas las ideas de PHP 2017 para construir cualquier proyecto;https://www.udemia.cl/master-all-php-ideas-2017-to-build-any-project/;Todos los niveles; 50.000 ;49; 376 
desarrollador web;1036170;Laravel: aplicación CRUD usando AJAX en Laravel 5.3;https://www.udemia.cl/laravel-53-crud-aplicacion-con-ajax/;Nivel principiante; 20.000 ;8; 362 
desarrollador web;1031780;Listo para la producción con actuador Spring Boot;https://www.udemia.cl/ready-for-production-with-spring-boot-actuator/;Nivel Experto; 55.000 ;49; 361 
desarrollador web;656522;Fundamentos de Ruby on Rails;https://www.udemia.cl/how-to-learn-ruby-on-rails/;Todos los niveles; 20.000 ;73; 359 
desarrollador web;1159822;Dominar Unix: Comandos AWK;https://www.udemia.cl/mastering-unix-commands/;Nivel principiante; 20.000 ;23; 358 
desarrollador web;708514;Dominar mecanografiado;https://www.udemia.cl/mastering-typescript/;Nivel principiante; 95.000 ;41; 353 
desarrollador web;1210652;HTML5 y CSS3: aprende diseño web con HTML + CSS + Bootstrap;https://www.udemia.cl/html-css-bootstrap-construya-su-primer-sitio-web-hoy/;Todos los niveles; 200.000 ;74; 346 
desarrollador web;551072;Crea sitios web desde cero con Squarespace;https://www.udemia.cl/crear-sitios-web-desde-cero-con-squarespace/;Todos los niveles; 50.000 ;60; 342 
desarrollador web;845794;JavaScript avanzado para codificadores: Aprenda programación orientada a objetos en JavaScript;https://www.udemia.cl/advance-javascript-for-coders-learn-oop-in-javascript/;Nivel intermedio; 40.000 ;54; 334 
desarrollador web;1093608;El curso de desarrollo web más completo;https://www.udemia.cl/curso-comprensivo-para-desarrolladores-web/;Todos los niveles; 200.000 ;333; 333 
desarrollador web;551962;Aprenda HTML en 59 minutos: su introducción al desarrollo front-end;https://www.udemia.cl/aprender-html-en-59-minutos/;Nivel principiante; 35.000 ;14; 333 
desarrollador web;975916;17 Proyectos JavaScript completos explicados paso a paso;https://www.udemia.cl/17-proyectos-javascript-completos-explicados-paso-a-paso/;Todos los niveles; 185.000 ;106; 327 
desarrollador web;672090;Aprenda a crear aplicaciones web con UnderscoreJS: Codifique como un profesional;https://www.udemia.cl/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/;Nivel principiante; 40.000 ;27; 325 
desarrollador web;884988;Cree un sistema completo de registro e inicio de sesión con PHP MVC;https://www.udemia.cl/php-mvc-login/;Nivel intermedio; 80.000 ;106; 325 
desarrollador web;910624;Cree un sitio web estático gratuito, rápido y seguro;https://www.udemia.cl/create-free-fast-and-secure-static-website/;Todos los niveles; 50.000 ;9; 322 
desarrollador web;826568;Fundamentos del diseño de pila completa de Angular 2;https://www.udemia.cl/fundamentos-de-angular-2-full-stack-design/;Nivel principiante; 95.000 ;49; 314 
desarrollador web;1088178;Cómo diseñar un sitio web de WordPress sin codificación en absoluto;https://www.udemia.cl/how-to-make-a-wordpress-website-course-/;Todos los niveles; 25.000 ;42; 306 
desarrollador web;520870;Personalización del tema de WordPress 101 (para principiantes);https://www.udemia.cl/wordpress-theme-customization-101-for-beginners/;Todos los niveles; 40.000 ;9; 305 
desarrollador web;774648;Aprenda la autenticación con ASP.NET Identity Security 2017;https://www.udemia.cl/learn-authentication-with-aspnet-identity-security-2016/;Todos los niveles; 50.000 ;13; 305 
desarrollador web;866384;Temas avanzados de WordPress: tipos de publicaciones, taxonomías y metaboxes;https://www.udemia.cl/advanced-wordpress-topics-post-types-taxonomies-metaboxes/;Todos los niveles; 95.000 ;91; 301 
desarrollador web;1089652;Desarrollo de aplicaciones web con Redis, Express y Socket;https://www.udemia.cl/desarrollo-de-aplicaciones-web-usando-redis-express-and-socket/;Todos los niveles; 200.000 ;66; 300 
desarrollador web;905096;Animaciones CSS: cree efectos asombrosos en su sitio web;https://www.udemia.cl/css-animations-create-amazing-effects-on-your-website/;Todos los niveles; 50.000 ;38; 300 
desarrollador web;806536;Master Riot: aprende Riot.js desde cero;https://www.udemia.cl/master-riot/;Todos los niveles; 125.000 ;34; 299 
desarrollador web;687642;Creación de temas personalizados para WordPress usando HTML5 y CSS3;https://www.udemia.cl/creación-de-temas-personalizados-para-wordpress/;Todos los niveles; 35.000 ;24; 298 
desarrollador web;1107986;Creación de visualizaciones de datos con D3 y Angular 2;https://www.udemia.cl/construyendo-visualizaciones-de-datos-con-d3-y-angular-2/;Todos los niveles; 125.000 ;31; 293 
desarrollador web;966794;Desarrollo de WordPress con NodeJS, Gulp, Composer y más;https://www.udemia.cl/wordpress-desarrollo-con-nodejs-gulpjs-composer-sass-more/;Todos los niveles; 25.000 ;30; 289 
desarrollador web;919354;Aprenda Bootstrap 4 El marco HTML5 CSS3 y JS más popular;https://www.udemia.cl/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/;Todos los niveles; 200.000 ;119; 279 
